danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.638,0.906,2,-4.824,1,0.0504,0.0662,0.00006880,0.142,0.767,107.991,audio_features,5lWRaa0fBxDE5yU91npPq7,spotify:track:5lWRaa0fBxDE5yU91npPq7,https://api.spotify.com/v1/tracks/5lWRaa0fBxDE5yU91npPq7,https://api.spotify.com/v1/audio-analysis/5lWRaa0fBxDE5yU91npPq7,209200,4
0.262,0.777,11,-8.671,1,0.0632,0.0109,0.11300000,0.12,0.264,152.5,audio_features,0rFWuqFgHAfuzE8uSB9TWR,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/tracks/0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/audio-analysis/0rFWuqFgHAfuzE8uSB9TWR,182733,4
0.457,0.441,7,-10.688,1,0.0251,0.157,0.00000000,0.0816,0.427,173.755,audio_features,7d66u8J2iM8WXcUKdujNZJ,spotify:track:7d66u8J2iM8WXcUKdujNZJ,https://api.spotify.com/v1/tracks/7d66u8J2iM8WXcUKdujNZJ,https://api.spotify.com/v1/audio-analysis/7d66u8J2iM8WXcUKdujNZJ,256827,4
0.593,0.642,2,-7.284,1,0.0299,0.313,0.00058200,0.0804,0.736,76.403,audio_features,5TAf4lnZCZTLlZHNZMLFLi,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/tracks/5TAf4lnZCZTLlZHNZMLFLi,https://api.spotify.com/v1/audio-analysis/5TAf4lnZCZTLlZHNZMLFLi,239440,4
0.328,0.936,0,-3.254,1,0.0628,0.0665,0.00000261,0.165,0.31,162.97,audio_features,12dU3vAh6AFoJkisorfoUl,spotify:track:12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/tracks/12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/audio-analysis/12dU3vAh6AFoJkisorfoUl,289560,4
0.845,0.576,11,-5.15,0,0.153,0.139,0.00000000,0.0764,0.461,127.641,audio_features,1Oi2zpmL81Q0yScF1zxaC0,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,https://api.spotify.com/v1/tracks/1Oi2zpmL81Q0yScF1zxaC0,https://api.spotify.com/v1/audio-analysis/1Oi2zpmL81Q0yScF1zxaC0,256027,4
0.749,0.605,8,-9.359,0,0.086,0.00186,0.03810000,0.115,0.966,142.024,audio_features,6mz1fBdKATx6qP4oP1I65G,spotify:track:6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/tracks/6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/audio-analysis/6mz1fBdKATx6qP4oP1I65G,251733,4
0.867,0.538,2,-16.183,1,0.361,0.242,0.00001750,0.316,0.781,158.328,audio_features,4fxF8ljwryMZX5c9EKrLFE,spotify:track:4fxF8ljwryMZX5c9EKrLFE,https://api.spotify.com/v1/tracks/4fxF8ljwryMZX5c9EKrLFE,https://api.spotify.com/v1/audio-analysis/4fxF8ljwryMZX5c9EKrLFE,249933,4
0.658,0.575,11,-10.365,1,0.0267,0.243,0.00000000,0.122,0.504,108.329,audio_features,6mYrhCAGWzTdF8QnKuchXM,spotify:track:6mYrhCAGWzTdF8QnKuchXM,https://api.spotify.com/v1/tracks/6mYrhCAGWzTdF8QnKuchXM,https://api.spotify.com/v1/audio-analysis/6mYrhCAGWzTdF8QnKuchXM,239827,4
0.601,0.504,5,-9.761,1,0.0284,0.31,0.00000000,0.137,0.564,78.986,audio_features,6vcdzohhBSbNdsZBh5IRpQ,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,https://api.spotify.com/v1/tracks/6vcdzohhBSbNdsZBh5IRpQ,https://api.spotify.com/v1/audio-analysis/6vcdzohhBSbNdsZBh5IRpQ,242267,4
0.615,0.616,6,-10.39,0,0.133,0.0399,0.00012900,0.348,0.836,170.776,audio_features,5NTZM8YYeKM2YsGSffVIge,spotify:track:5NTZM8YYeKM2YsGSffVIge,https://api.spotify.com/v1/tracks/5NTZM8YYeKM2YsGSffVIge,https://api.spotify.com/v1/audio-analysis/5NTZM8YYeKM2YsGSffVIge,235000,4
0.831,0.735,0,-6.254,0,0.0384,0.00397,0.02050000,0.123,0.97,122.979,audio_features,5EYdTPdJD74r9EVZBztqGG,spotify:track:5EYdTPdJD74r9EVZBztqGG,https://api.spotify.com/v1/tracks/5EYdTPdJD74r9EVZBztqGG,https://api.spotify.com/v1/audio-analysis/5EYdTPdJD74r9EVZBztqGG,260507,4
0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272000,0.215,0.757,135.982,audio_features,623rRTKwGmgjH6sjE9uWLh,spotify:track:623rRTKwGmgjH6sjE9uWLh,https://api.spotify.com/v1/tracks/623rRTKwGmgjH6sjE9uWLh,https://api.spotify.com/v1/audio-analysis/623rRTKwGmgjH6sjE9uWLh,215973,4
0.285,0.846,2,-6.472,1,0.0438,0.0404,0.00000000,0.182,0.287,108.808,audio_features,62nQ8UZVqR2RMvkJHkcO2o,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/tracks/62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/audio-analysis/62nQ8UZVqR2RMvkJHkcO2o,318227,4
0.438,0.606,7,-6.549,1,0.0305,0.3,0.00000449,0.0754,0.266,133.822,audio_features,3Nf8oGn1okobzjDcFCvT6n,spotify:track:3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/tracks/3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/audio-analysis/3Nf8oGn1okobzjDcFCvT6n,240760,4
0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181000,0.312,0.961,103.783,audio_features,05NYcsjJwOYq4jIiKPVj9p,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/tracks/05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/audio-analysis/05NYcsjJwOYq4jIiKPVj9p,188067,4
0.64,0.427,5,-9.29,0,0.0241,0.0664,0.00000000,0.0579,0.529,149.703,audio_features,3l3xTXsUXeWlkPqzMs7mPD,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/tracks/3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/audio-analysis/3l3xTXsUXeWlkPqzMs7mPD,351467,3
0.744,0.453,5,-11.977,1,0.0348,0.627,0.42100000,0.0898,0.122,103.773,audio_features,1PEqh7awkpuepLBSq8ZwqD,spotify:track:1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/audio-analysis/1PEqh7awkpuepLBSq8ZwqD,239960,4
0.567,0.512,0,-8.831,1,0.0357,0.545,0.00000000,0.296,0.334,130.271,audio_features,5fgkjhICZnqFctrV0AyuQD,spotify:track:5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/tracks/5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/audio-analysis/5fgkjhICZnqFctrV0AyuQD,252613,4
0.452,0.813,9,-4.45,1,0.0319,8.31E-05,0.03810000,0.274,0.539,105.757,audio_features,4t1fWWJQs5V9YErfsrDslC,spotify:track:4t1fWWJQs5V9YErfsrDslC,https://api.spotify.com/v1/tracks/4t1fWWJQs5V9YErfsrDslC,https://api.spotify.com/v1/audio-analysis/4t1fWWJQs5V9YErfsrDslC,308560,3
0.82,0.528,9,-11.179,1,0.0321,0.111,0.01860000,0.257,0.931,120.091,audio_features,3ZpQiJ78LKINrW9SQTgbXd,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/audio-analysis/3ZpQiJ78LKINrW9SQTgbXd,272107,4
0.678,0.656,7,-6.41,1,0.0381,0.00174,0.00000000,0.0631,0.485,123.207,audio_features,5vHLwhxxlGzmClMcxRRFPr,spotify:track:5vHLwhxxlGzmClMcxRRFPr,https://api.spotify.com/v1/tracks/5vHLwhxxlGzmClMcxRRFPr,https://api.spotify.com/v1/audio-analysis/5vHLwhxxlGzmClMcxRRFPr,257053,4
0.576,0.526,6,-8.524,1,0.0325,0.323,0.00000201,0.0548,0.147,122.06,audio_features,1kMOJBmpfWD9fir6st9uqS,spotify:track:1kMOJBmpfWD9fir6st9uqS,https://api.spotify.com/v1/tracks/1kMOJBmpfWD9fir6st9uqS,https://api.spotify.com/v1/audio-analysis/1kMOJBmpfWD9fir6st9uqS,213667,4
0.655,0.933,7,-7.703,1,0.0536,0.00328,0.03580000,0.0983,0.472,128.699,audio_features,4539Tbm6Rt5BaNKXJJj9RH,spotify:track:4539Tbm6Rt5BaNKXJJj9RH,https://api.spotify.com/v1/tracks/4539Tbm6Rt5BaNKXJJj9RH,https://api.spotify.com/v1/audio-analysis/4539Tbm6Rt5BaNKXJJj9RH,239933,4
0.543,0.912,7,-10.71,1,0.0601,0.00162,0.00000210,0.0565,0.836,103.731,audio_features,4ePP9So5xRzspjLFVVbj90,spotify:track:4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/tracks/4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/audio-analysis/4ePP9So5xRzspjLFVVbj90,256733,4
0.926,0.669,1,-11.271,1,0.301,0.0051,0.00000000,0.0887,0.642,128.462,audio_features,1SAkL1mYNJlaqnBQxVZrRl,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/tracks/1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/audio-analysis/1SAkL1mYNJlaqnBQxVZrRl,262827,4
0.604,0.755,0,-10.761,1,0.0337,0.000298,0.81700000,0.0625,0.387,137.064,audio_features,4wtR6HB3XekEengMX17cpc,spotify:track:4wtR6HB3XekEengMX17cpc,https://api.spotify.com/v1/tracks/4wtR6HB3XekEengMX17cpc,https://api.spotify.com/v1/audio-analysis/4wtR6HB3XekEengMX17cpc,243267,4
0.61,0.497,9,-9.88,1,0.0279,0.32,0.00006110,0.0884,0.739,85.031,audio_features,6nozDLxeL0TE4MS9GqYU1v,spotify:track:6nozDLxeL0TE4MS9GqYU1v,https://api.spotify.com/v1/tracks/6nozDLxeL0TE4MS9GqYU1v,https://api.spotify.com/v1/audio-analysis/6nozDLxeL0TE4MS9GqYU1v,250360,4
0.694,0.881,1,-4.053,0,0.0701,0.0153,0.01960000,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,231787,4
0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388000,0.122,0.836,172.406,audio_features,7ojJ4XvqBhBcteM0zjMebT,spotify:track:7ojJ4XvqBhBcteM0zjMebT,https://api.spotify.com/v1/tracks/7ojJ4XvqBhBcteM0zjMebT,https://api.spotify.com/v1/audio-analysis/7ojJ4XvqBhBcteM0zjMebT,207440,4
0.613,0.72,0,-7.957,1,0.0425,0.0132,0.00000000,0.104,0.561,117.341,audio_features,3TW48DvQ7ChwY1Yy1tkMaP,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/tracks/3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/audio-analysis/3TW48DvQ7ChwY1Yy1tkMaP,265867,4
0.523,0.689,10,-6.58,1,0.027,0.228,0.00000000,0.109,0.547,84.09,audio_features,0PCGfA36HrVPmsBZJ57zOU,spotify:track:0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/tracks/0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/audio-analysis/0PCGfA36HrVPmsBZJ57zOU,246240,4
0.57,0.478,7,-10.185,1,0.0322,0.536,0.00001330,0.0931,0.358,145.517,audio_features,32Gf5A7Hr8RdgggXG0Fdks,spotify:track:32Gf5A7Hr8RdgggXG0Fdks,https://api.spotify.com/v1/tracks/32Gf5A7Hr8RdgggXG0Fdks,https://api.spotify.com/v1/audio-analysis/32Gf5A7Hr8RdgggXG0Fdks,291667,3
0.401,0.953,4,-4.276,1,0.0752,1.83E-05,0.00002560,0.149,0.555,174.217,audio_features,44wXefe8WB9Fd6xwtmAwbR,spotify:track:44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/audio-analysis/44wXefe8WB9Fd6xwtmAwbR,231480,4
0.526,0.763,0,-12.663,0,0.0341,0.00126,0.00006750,0.359,0.514,136.205,audio_features,4QlzkaRHtU8gAdwqjWmO8n,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,https://api.spotify.com/v1/tracks/4QlzkaRHtU8gAdwqjWmO8n,https://api.spotify.com/v1/audio-analysis/4QlzkaRHtU8gAdwqjWmO8n,215160,4
0.553,0.362,4,-11.218,0,0.0263,0.0458,0.00000601,0.075,0.158,142.352,audio_features,0nLiqZ6A27jJri2VCalIUs,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,388267,3
0.501,0.378,4,-9.37,1,0.029,0.735,0.00000000,0.119,0.178,119.987,audio_features,4FCb4CUbFCMNRkI6lYc1zI,spotify:track:4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/tracks/4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/audio-analysis/4FCb4CUbFCMNRkI6lYc1zI,257733,4
0.703,0.997,9,-7.666,0,0.0399,0.0726,0.02350000,0.123,0.391,132.872,audio_features,4ih3dyFZoeTdaeJW9mPbOI,spotify:track:4ih3dyFZoeTdaeJW9mPbOI,https://api.spotify.com/v1/tracks/4ih3dyFZoeTdaeJW9mPbOI,https://api.spotify.com/v1/audio-analysis/4ih3dyFZoeTdaeJW9mPbOI,257467,4
0.702,0.898,9,-6.003,1,0.0373,0.00854,0.00015400,0.0917,0.731,112.845,audio_features,29hBRadFZf9QTGRHZmxm65,spotify:track:29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/tracks/29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/audio-analysis/29hBRadFZf9QTGRHZmxm65,169760,4
0.559,0.524,2,-11.64,0,0.0462,0.318,0.00094000,0.933,0.652,93.85,audio_features,0zxj7dVhYZq5ACyaDx5XIo,spotify:track:0zxj7dVhYZq5ACyaDx5XIo,https://api.spotify.com/v1/tracks/0zxj7dVhYZq5ACyaDx5XIo,https://api.spotify.com/v1/audio-analysis/0zxj7dVhYZq5ACyaDx5XIo,289027,4
0.833,0.619,7,-5.595,1,0.0538,0.111,0.00002130,0.159,0.901,109.92,audio_features,1yy2DlSDtEt90d54rPDPXz,spotify:track:1yy2DlSDtEt90d54rPDPXz,https://api.spotify.com/v1/tracks/1yy2DlSDtEt90d54rPDPXz,https://api.spotify.com/v1/audio-analysis/1yy2DlSDtEt90d54rPDPXz,306560,4
0.651,0.747,1,-7.269,0,0.0699,0.0528,0.00000000,0.207,0.776,147.518,audio_features,1Rvl8qsKJurfFTyWLBI9ib,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520,4
0.741,0.697,0,-7.028,1,0.0277,0.0664,0.00002280,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133,4
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158000,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428000,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
0.543,0.87,9,-6.514,1,0.0428,0.358,0.00093900,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
0.392,0.476,1,-7.583,1,0.0249,0.397,0.00016300,0.309,0.234,78.031,audio_features,1xsYj84j7hUDDnTTerGWlH,spotify:track:1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/tracks/1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/audio-analysis/1xsYj84j7hUDDnTTerGWlH,267597,4
0.596,0.605,7,-12.145,1,0.0255,0.181,0.00033100,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4
0.601,0.532,10,-9.119,1,0.0286,0.432,0.00000625,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
0.527,0.415,4,-11.451,0,0.122,0.457,0.00001720,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4
0.768,0.852,4,-6.215,1,0.038,0.214,0.00007360,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4
0.388,0.338,10,-10.054,1,0.0329,0.652,0.00000373,0.248,0.478,177.765,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4
0.618,0.748,0,-8.905,1,0.358,0.0384,0.00000410,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4
0.545,0.67,9,-8.81,1,0.0496,0.009,0.00082200,0.0451,0.481,151.553,audio_features,5e9TFTbltYBg2xThimr0rU,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213,4
0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899000,0.159,0.536,119.528,audio_features,3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6,292613,4
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.00230000,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
0.575,0.67,7,-10.39,1,0.0318,0.343,0.00000495,0.129,0.74,139.191,audio_features,4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,211578,4
0.554,0.315,3,-11.028,1,0.0298,0.828,0.00000553,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4
0.826,0.49,9,-10.477,1,0.0676,0.00916,0.00000441,0.0415,0.627,74.126,audio_features,75FYqcxt1YEAtqDLrOeIJn,spotify:track:75FYqcxt1YEAtqDLrOeIJn,https://api.spotify.com/v1/tracks/75FYqcxt1YEAtqDLrOeIJn,https://api.spotify.com/v1/audio-analysis/75FYqcxt1YEAtqDLrOeIJn,180267,4
0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241000,0.105,0.706,97.923,audio_features,0bRXwKfigvpKZUurwqAlEh,spotify:track:0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/tracks/0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/audio-analysis/0bRXwKfigvpKZUurwqAlEh,254560,4
0.654,0.506,11,-17.18,0,0.0535,0.686,0.01550000,0.155,0.831,123.179,audio_features,54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,252240,4
0.532,0.495,10,-6.662,1,0.0343,0.659,0.00000000,0.0754,0.308,124.936,audio_features,4U45aEWtQhrm8A5mxPaFZ7,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7,https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7,214240,4
0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109000,0.0679,0.803,135.448,audio_features,07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/audio-analysis/07GvNcU1WdyZJq3XxP0kZa,223613,4
0.729,0.844,5,-8.824,1,0.0344,0.149,0.00000287,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440,4
0.564,0.932,11,-10.068,1,0.0554,0.013,0.16900000,0.349,0.619,112.937,audio_features,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4
0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028000,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4
0.48,0.542,0,-8.51,1,0.0348,0.345,0.00060900,0.113,0.567,152.853,audio_features,7mjSHL2Eb0kAwiKbvNNyD9,spotify:track:7mjSHL2Eb0kAwiKbvNNyD9,https://api.spotify.com/v1/tracks/7mjSHL2Eb0kAwiKbvNNyD9,https://api.spotify.com/v1/audio-analysis/7mjSHL2Eb0kAwiKbvNNyD9,200560,4
0.531,0.481,4,-11.709,0,0.06,0.699,0.00000000,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
0.749,0.748,2,-7.011,1,0.0323,0.295,0.00044300,0.469,0.827,137.547,audio_features,2TxCwUlqaOH3TIyJqGgR91,spotify:track:2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91,213267,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.00320000,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012000,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333,4
0.414,0.161,7,-22.32,0,0.0318,0.883,0.00022300,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056000,0.11,0.387,93.503,audio_features,6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,206267,4
0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141000,0.154,0.397,121.227,audio_features,4IRHwIZHzlHT1FQpRa5RdE,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/audio-analysis/4IRHwIZHzlHT1FQpRa5RdE,192827,4
0.82,0.575,7,-9.144,1,0.0408,0.0936,0.00013500,0.109,0.964,123.765,audio_features,3Vby4nGmtbDo7HDJamOWkT,spotify:track:3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/tracks/3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/audio-analysis/3Vby4nGmtbDo7HDJamOWkT,208947,4
