danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,audio_features,7K3BhSpAxZBznislvUMVtn,spotify:track:7K3BhSpAxZBznislvUMVtn,https://api.spotify.com/v1/tracks/7K3BhSpAxZBznislvUMVtn,https://api.spotify.com/v1/audio-analysis/7K3BhSpAxZBznislvUMVtn,163855,4
0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
0.558,0.648,9,-7.081,0,0.055,0.226,7.76e-06,0.0986,0.844,143.876,audio_features,1haJsMtoBhHfvuM7XWuT3W,spotify:track:1haJsMtoBhHfvuM7XWuT3W,https://api.spotify.com/v1/tracks/1haJsMtoBhHfvuM7XWuT3W,https://api.spotify.com/v1/audio-analysis/1haJsMtoBhHfvuM7XWuT3W,187226,3
0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,audio_features,0ug5NqcwcFR2xrfTkc7k8e,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,https://api.spotify.com/v1/tracks/0ug5NqcwcFR2xrfTkc7k8e,https://api.spotify.com/v1/audio-analysis/0ug5NqcwcFR2xrfTkc7k8e,231000,4
0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4
0.575,0.5,1,-7.594,0,0.0707,0.227,0.0,0.335,0.506,67.033,audio_features,4W4fNrZYkobj539TOWsLO2,spotify:track:4W4fNrZYkobj539TOWsLO2,https://api.spotify.com/v1/tracks/4W4fNrZYkobj539TOWsLO2,https://api.spotify.com/v1/audio-analysis/4W4fNrZYkobj539TOWsLO2,232857,4
0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4
0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4
0.605,0.726,6,-4.515,1,0.0309,0.365,0.0,0.112,0.393,149.918,audio_features,4JdSXF2p71cr8uCY3UiJM0,spotify:track:4JdSXF2p71cr8uCY3UiJM0,https://api.spotify.com/v1/tracks/4JdSXF2p71cr8uCY3UiJM0,https://api.spotify.com/v1/audio-analysis/4JdSXF2p71cr8uCY3UiJM0,160518,4
0.529,0.469,1,-6.967,0,0.0358,0.0899,1.53e-05,0.831,0.344,87.864,audio_features,0eFMbKCRw8KByXyWBw8WO7,spotify:track:0eFMbKCRw8KByXyWBw8WO7,https://api.spotify.com/v1/tracks/0eFMbKCRw8KByXyWBw8WO7,https://api.spotify.com/v1/audio-analysis/0eFMbKCRw8KByXyWBw8WO7,239906,4
0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,audio_features,4PA1wK0leCjmRZlP5dQ8Lv,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,https://api.spotify.com/v1/tracks/4PA1wK0leCjmRZlP5dQ8Lv,https://api.spotify.com/v1/audio-analysis/4PA1wK0leCjmRZlP5dQ8Lv,191321,4
0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,239560,4
0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,audio_features,609E1JCInJncactoMmkDon,spotify:track:609E1JCInJncactoMmkDon,https://api.spotify.com/v1/tracks/609E1JCInJncactoMmkDon,https://api.spotify.com/v1/audio-analysis/609E1JCInJncactoMmkDon,194543,4
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,3tt9i3Hhzq84dPS8H7iSiJ,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/tracks/3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/audio-analysis/3tt9i3Hhzq84dPS8H7iSiJ,162638,4
0.64,0.609,1,-7.714,0,0.304,0.492,2.47e-06,0.152,0.393,131.889,audio_features,4daEMLSZCgZ2Mt7gNm2SRa,spotify:track:4daEMLSZCgZ2Mt7gNm2SRa,https://api.spotify.com/v1/tracks/4daEMLSZCgZ2Mt7gNm2SRa,https://api.spotify.com/v1/audio-analysis/4daEMLSZCgZ2Mt7gNm2SRa,192727,4
0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,audio_features,7qLr3HMApUbyDkUvgIvHnB,spotify:track:7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/tracks/7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/audio-analysis/7qLr3HMApUbyDkUvgIvHnB,185333,4
0.496,0.638,6,-6.539,0,0.271,0.271,0.0,0.104,0.469,137.487,audio_features,0m9cSkuwYOCUWCf48IS5ds,spotify:track:0m9cSkuwYOCUWCf48IS5ds,https://api.spotify.com/v1/tracks/0m9cSkuwYOCUWCf48IS5ds,https://api.spotify.com/v1/audio-analysis/0m9cSkuwYOCUWCf48IS5ds,151143,4
0.678,0.483,1,-7.956,1,0.422,0.00361,0.0,0.109,0.12,160.156,audio_features,1hS8xbWKEifaf0VuFpIY69,spotify:track:1hS8xbWKEifaf0VuFpIY69,https://api.spotify.com/v1/tracks/1hS8xbWKEifaf0VuFpIY69,https://api.spotify.com/v1/audio-analysis/1hS8xbWKEifaf0VuFpIY69,148302,4
0.777,0.604,9,-4.452,0,0.0397,0.000713,5.64e-05,0.151,0.121,111.998,audio_features,2Hc1LaV6bzFil3dE71eORA,spotify:track:2Hc1LaV6bzFil3dE71eORA,https://api.spotify.com/v1/tracks/2Hc1LaV6bzFil3dE71eORA,https://api.spotify.com/v1/audio-analysis/2Hc1LaV6bzFil3dE71eORA,207836,4
0.73,0.729,10,-3.939,0,0.203,0.0602,0.0,0.3,0.885,93.159,audio_features,3bkpVSoNvBkvt9LJMFT5at,spotify:track:3bkpVSoNvBkvt9LJMFT5at,https://api.spotify.com/v1/tracks/3bkpVSoNvBkvt9LJMFT5at,https://api.spotify.com/v1/audio-analysis/3bkpVSoNvBkvt9LJMFT5at,150968,4
0.773,0.607,10,-6.768,0,0.382,0.0354,0.0,0.111,0.279,155.026,audio_features,69ZBK01gsgWUnA55BEaAPu,spotify:track:69ZBK01gsgWUnA55BEaAPu,https://api.spotify.com/v1/tracks/69ZBK01gsgWUnA55BEaAPu,https://api.spotify.com/v1/audio-analysis/69ZBK01gsgWUnA55BEaAPu,225492,4
0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,audio_features,7aRCf5cLOFN1U7kvtChY1G,spotify:track:7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/tracks/7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/audio-analysis/7aRCf5cLOFN1U7kvtChY1G,272113,4
0.896,0.581,11,-6.293,1,0.242,0.0334,0.0,0.0941,0.544,133.957,audio_features,6dNOefmb6Lgl5vNtJsSajt,spotify:track:6dNOefmb6Lgl5vNtJsSajt,https://api.spotify.com/v1/tracks/6dNOefmb6Lgl5vNtJsSajt,https://api.spotify.com/v1/audio-analysis/6dNOefmb6Lgl5vNtJsSajt,164776,4
0.783,0.609,6,-7.222,0,0.159,0.0576,8.54e-06,0.166,0.612,77.556,audio_features,2YIIpDEKJv6OUc7u9tVT7I,spotify:track:2YIIpDEKJv6OUc7u9tVT7I,https://api.spotify.com/v1/tracks/2YIIpDEKJv6OUc7u9tVT7I,https://api.spotify.com/v1/audio-analysis/2YIIpDEKJv6OUc7u9tVT7I,203164,4
0.767,0.662,5,-4.856,0,0.0578,0.103,0.0,0.123,0.259,143.943,audio_features,3OGCNLxpBmTYRxPZg2yDE5,spotify:track:3OGCNLxpBmTYRxPZg2yDE5,https://api.spotify.com/v1/tracks/3OGCNLxpBmTYRxPZg2yDE5,https://api.spotify.com/v1/audio-analysis/3OGCNLxpBmTYRxPZg2yDE5,193333,4
0.74,0.672,1,-5.276,0,0.356,0.0511,0.0,0.082,0.217,155.903,audio_features,6aEy7UtgKz6T2oqAxezvur,spotify:track:6aEy7UtgKz6T2oqAxezvur,https://api.spotify.com/v1/tracks/6aEy7UtgKz6T2oqAxezvur,https://api.spotify.com/v1/audio-analysis/6aEy7UtgKz6T2oqAxezvur,166032,4
0.634,0.484,2,-9.868,1,0.381,0.0745,0.0,0.192,0.298,164.012,audio_features,6JXJgBcTfcuiPAd0416sOB,spotify:track:6JXJgBcTfcuiPAd0416sOB,https://api.spotify.com/v1/tracks/6JXJgBcTfcuiPAd0416sOB,https://api.spotify.com/v1/audio-analysis/6JXJgBcTfcuiPAd0416sOB,179231,4
0.939,0.521,1,-7.468,1,0.379,0.195,0.0,0.201,0.515,124.995,audio_features,4EzkcqltSOxYE2lstuLOFs,spotify:track:4EzkcqltSOxYE2lstuLOFs,https://api.spotify.com/v1/tracks/4EzkcqltSOxYE2lstuLOFs,https://api.spotify.com/v1/audio-analysis/4EzkcqltSOxYE2lstuLOFs,133000,4
0.849,0.614,1,-7.323,1,0.317,0.0282,0.0,0.0603,0.472,111.363,audio_features,6c6WmIHcHlhccEwSFBhzNa,spotify:track:6c6WmIHcHlhccEwSFBhzNa,https://api.spotify.com/v1/tracks/6c6WmIHcHlhccEwSFBhzNa,https://api.spotify.com/v1/audio-analysis/6c6WmIHcHlhccEwSFBhzNa,185748,5
0.911,0.536,4,-7.884,0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,audio_features,1KUZ33cOqk3X4Ezk0aZnVp,spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/tracks/1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/audio-analysis/1KUZ33cOqk3X4Ezk0aZnVp,203813,4
0.904,0.461,8,-4.349,1,0.164,0.0118,0.0,0.107,0.0794,148.045,audio_features,23L1gQJjtlZMrZPZvluyQe,spotify:track:23L1gQJjtlZMrZPZvluyQe,https://api.spotify.com/v1/tracks/23L1gQJjtlZMrZPZvluyQe,https://api.spotify.com/v1/audio-analysis/23L1gQJjtlZMrZPZvluyQe,148611,4
0.768,0.714,4,-6.914,0,0.294,0.00278,0.0,0.296,0.363,145.113,audio_features,0r75DNlHu4recmKUdZeMfG,spotify:track:0r75DNlHu4recmKUdZeMfG,https://api.spotify.com/v1/tracks/0r75DNlHu4recmKUdZeMfG,https://api.spotify.com/v1/audio-analysis/0r75DNlHu4recmKUdZeMfG,226413,4
0.688,0.667,11,-6.195,0,0.327,0.125,0.0,0.714,0.303,159.991,audio_features,2uPyRKg62IcLFaGXXw0qEn,spotify:track:2uPyRKg62IcLFaGXXw0qEn,https://api.spotify.com/v1/tracks/2uPyRKg62IcLFaGXXw0qEn,https://api.spotify.com/v1/audio-analysis/2uPyRKg62IcLFaGXXw0qEn,190320,4
0.971,0.671,10,-5.26,0,0.154,0.416,0.0,0.128,0.754,119.965,audio_features,1kwPxt35W7cG3rryxR48PO,spotify:track:1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/tracks/1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/audio-analysis/1kwPxt35W7cG3rryxR48PO,192000,4
0.611,0.483,11,-6.216,0,0.055,0.214,0.0,0.124,0.204,145.983,audio_features,39MK3d3fonIP8Mz9oHCTBB,spotify:track:39MK3d3fonIP8Mz9oHCTBB,https://api.spotify.com/v1/tracks/39MK3d3fonIP8Mz9oHCTBB,https://api.spotify.com/v1/audio-analysis/39MK3d3fonIP8Mz9oHCTBB,231747,4
0.731,0.605,1,-5.01,1,0.19,0.067,7.7e-06,0.177,0.413,132.946,audio_features,41bmnQZoDMQdDh5zyomtW7,spotify:track:41bmnQZoDMQdDh5zyomtW7,https://api.spotify.com/v1/tracks/41bmnQZoDMQdDh5zyomtW7,https://api.spotify.com/v1/audio-analysis/41bmnQZoDMQdDh5zyomtW7,216704,4
0.803,0.649,9,-4.294,0,0.213,0.111,0.0,0.111,0.135,85.037,audio_features,6GoVUO5vla1JtUj2rq9Yl4,spotify:track:6GoVUO5vla1JtUj2rq9Yl4,https://api.spotify.com/v1/tracks/6GoVUO5vla1JtUj2rq9Yl4,https://api.spotify.com/v1/audio-analysis/6GoVUO5vla1JtUj2rq9Yl4,226360,4
0.786,0.698,1,-4.697,1,0.0976,0.0175,0.0,0.194,0.168,154.954,audio_features,293QwzG48nRXlqk5lGDUbw,spotify:track:293QwzG48nRXlqk5lGDUbw,https://api.spotify.com/v1/tracks/293QwzG48nRXlqk5lGDUbw,https://api.spotify.com/v1/audio-analysis/293QwzG48nRXlqk5lGDUbw,142452,4
0.732,0.6,6,-9.057,0,0.241,0.00385,0.000114,0.112,0.436,167.973,audio_features,4muwDurKeVOB1WBjTVRWlD,spotify:track:4muwDurKeVOB1WBjTVRWlD,https://api.spotify.com/v1/tracks/4muwDurKeVOB1WBjTVRWlD,https://api.spotify.com/v1/audio-analysis/4muwDurKeVOB1WBjTVRWlD,160203,4
0.839,0.544,9,-6.651,1,0.252,0.344,0.0,0.139,0.332,113.032,audio_features,4jQF77FelHaw2u1CB0sIfp,spotify:track:4jQF77FelHaw2u1CB0sIfp,https://api.spotify.com/v1/tracks/4jQF77FelHaw2u1CB0sIfp,https://api.spotify.com/v1/audio-analysis/4jQF77FelHaw2u1CB0sIfp,101947,4
0.843,0.669,1,-4.105,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,audio_features,52NGJPcLUzQq5w7uv4e5gf,spotify:track:52NGJPcLUzQq5w7uv4e5gf,https://api.spotify.com/v1/tracks/52NGJPcLUzQq5w7uv4e5gf,https://api.spotify.com/v1/audio-analysis/52NGJPcLUzQq5w7uv4e5gf,238253,4
0.75,0.614,1,-7.98,1,0.116,0.115,0.000392,0.227,0.487,143.037,audio_features,41s7nEKyANNfGaxRyMyFGI,spotify:track:41s7nEKyANNfGaxRyMyFGI,https://api.spotify.com/v1/tracks/41s7nEKyANNfGaxRyMyFGI,https://api.spotify.com/v1/audio-analysis/41s7nEKyANNfGaxRyMyFGI,150413,4
0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497,audio_features,5wG3HvLhF6Y5KTGlK0IW3J,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,194787,4
0.786,0.719,0,-7.487,0,0.296,0.252,0.0,0.301,0.802,130.081,audio_features,4mWbFYZ9P14Ulf1LIFZGhH,spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,https://api.spotify.com/v1/tracks/4mWbFYZ9P14Ulf1LIFZGhH,https://api.spotify.com/v1/audio-analysis/4mWbFYZ9P14Ulf1LIFZGhH,178950,4
0.759,0.741,10,-6.065,0,0.171,0.0192,0.0,0.145,0.69,100.054,audio_features,2Okh2n1EHlGhviAYv75MOB,spotify:track:2Okh2n1EHlGhviAYv75MOB,https://api.spotify.com/v1/tracks/2Okh2n1EHlGhviAYv75MOB,https://api.spotify.com/v1/audio-analysis/2Okh2n1EHlGhviAYv75MOB,202933,4
0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,audio_features,2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589,4
0.849,0.581,6,-5.464,0,0.261,0.0178,0.0,0.092,0.274,142.015,audio_features,1IzJxbARcQrOWMZgPw1PNj,spotify:track:1IzJxbARcQrOWMZgPw1PNj,https://api.spotify.com/v1/tracks/1IzJxbARcQrOWMZgPw1PNj,https://api.spotify.com/v1/audio-analysis/1IzJxbARcQrOWMZgPw1PNj,217610,4
0.636,0.723,5,-4.865,0,0.246,0.0445,0.0,0.107,0.421,162.026,audio_features,3VLsdzHOFM9pyn79QTjiGJ,spotify:track:3VLsdzHOFM9pyn79QTjiGJ,https://api.spotify.com/v1/tracks/3VLsdzHOFM9pyn79QTjiGJ,https://api.spotify.com/v1/audio-analysis/3VLsdzHOFM9pyn79QTjiGJ,186453,4
0.784,0.616,0,-7.159,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,audio_features,2beD5W9IkefQ04IO39XF7w,spotify:track:2beD5W9IkefQ04IO39XF7w,https://api.spotify.com/v1/tracks/2beD5W9IkefQ04IO39XF7w,https://api.spotify.com/v1/audio-analysis/2beD5W9IkefQ04IO39XF7w,190133,4
0.898,0.676,9,-5.196,1,0.187,0.14,0.0,0.101,0.742,147.991,audio_features,0ZxhtATQ0a6EvQNZ0z6NKV,spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/tracks/0ZxhtATQ0a6EvQNZ0z6NKV,https://api.spotify.com/v1/audio-analysis/0ZxhtATQ0a6EvQNZ0z6NKV,172125,4
0.783,0.768,11,-8.471,0,0.157,0.00198,0.0,0.171,0.267,143.071,audio_features,3FhZPYvMGSjFc6boVYKlCv,spotify:track:3FhZPYvMGSjFc6boVYKlCv,https://api.spotify.com/v1/tracks/3FhZPYvMGSjFc6boVYKlCv,https://api.spotify.com/v1/audio-analysis/3FhZPYvMGSjFc6boVYKlCv,124806,4
0.861,0.608,1,-8.843,0,0.324,0.134,0.0,0.101,0.434,126.893,audio_features,6rQ9mLqGGyqGqqMkUbZBhb,spotify:track:6rQ9mLqGGyqGqqMkUbZBhb,https://api.spotify.com/v1/tracks/6rQ9mLqGGyqGqqMkUbZBhb,https://api.spotify.com/v1/audio-analysis/6rQ9mLqGGyqGqqMkUbZBhb,128567,4
0.801,0.706,1,-6.079,1,0.255,0.000212,0.0,0.15,0.331,138.008,audio_features,3iRCr53b2ZOvoKMTNvBn5d,spotify:track:3iRCr53b2ZOvoKMTNvBn5d,https://api.spotify.com/v1/tracks/3iRCr53b2ZOvoKMTNvBn5d,https://api.spotify.com/v1/audio-analysis/3iRCr53b2ZOvoKMTNvBn5d,173948,4
0.835,0.552,11,-8.039,1,0.191,0.00594,1.24e-05,0.139,0.18,105.007,audio_features,2f9JzwRy6Ofr5ixvN0ojKt,spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,https://api.spotify.com/v1/tracks/2f9JzwRy6Ofr5ixvN0ojKt,https://api.spotify.com/v1/audio-analysis/2f9JzwRy6Ofr5ixvN0ojKt,146286,4
0.536,0.814,1,-5.407,1,0.306,0.0388,0.0,0.142,0.851,96.7,audio_features,2dSKFFNoNXKo3hPnlwUdPe,spotify:track:2dSKFFNoNXKo3hPnlwUdPe,https://api.spotify.com/v1/tracks/2dSKFFNoNXKo3hPnlwUdPe,https://api.spotify.com/v1/audio-analysis/2dSKFFNoNXKo3hPnlwUdPe,113292,4
0.637,0.634,2,-8.126,1,0.426,0.174,0.0,0.149,0.49,178.037,audio_features,6IEXjer2qbXhRLFv99NQQv,spotify:track:6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/tracks/6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/audio-analysis/6IEXjer2qbXhRLFv99NQQv,194048,4
0.814,0.606,1,-6.378,1,0.243,0.0166,0.0,0.125,0.208,150.005,audio_features,1h6w4POXM2LfG4ZD4xUfZQ,spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,https://api.spotify.com/v1/tracks/1h6w4POXM2LfG4ZD4xUfZQ,https://api.spotify.com/v1/audio-analysis/1h6w4POXM2LfG4ZD4xUfZQ,204800,4
0.773,0.892,1,-3.732,0,0.0483,0.166,3.1e-06,0.429,0.842,130.007,audio_features,2SOvWt6igzXViIjIiWNWEP,spotify:track:2SOvWt6igzXViIjIiWNWEP,https://api.spotify.com/v1/tracks/2SOvWt6igzXViIjIiWNWEP,https://api.spotify.com/v1/audio-analysis/2SOvWt6igzXViIjIiWNWEP,222462,4
0.811,0.771,9,-5.956,0,0.0461,0.00551,0.0,0.0932,0.903,127.888,audio_features,1oWkcc7hQdVYPQMyQ6AFov,spotify:track:1oWkcc7hQdVYPQMyQ6AFov,https://api.spotify.com/v1/tracks/1oWkcc7hQdVYPQMyQ6AFov,https://api.spotify.com/v1/audio-analysis/1oWkcc7hQdVYPQMyQ6AFov,190667,3
0.681,0.792,1,-4.795,1,0.0587,0.334,2.05e-06,0.295,0.4,98.09,audio_features,3oNnzH6hmqIGIhJ1NcHlrh,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,https://api.spotify.com/v1/tracks/3oNnzH6hmqIGIhJ1NcHlrh,https://api.spotify.com/v1/audio-analysis/3oNnzH6hmqIGIhJ1NcHlrh,160536,4
0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,6Rpbzk2LC8xWZI93RyodAq,spotify:track:6Rpbzk2LC8xWZI93RyodAq,https://api.spotify.com/v1/tracks/6Rpbzk2LC8xWZI93RyodAq,https://api.spotify.com/v1/audio-analysis/6Rpbzk2LC8xWZI93RyodAq,196600,4
0.858,0.691,7,-6.805,0,0.111,0.0289,0.0,0.0811,0.792,167.915,audio_features,0If7xxzqs7Dv1SSO2MFKXF,spotify:track:0If7xxzqs7Dv1SSO2MFKXF,https://api.spotify.com/v1/tracks/0If7xxzqs7Dv1SSO2MFKXF,https://api.spotify.com/v1/audio-analysis/0If7xxzqs7Dv1SSO2MFKXF,211708,4
0.789,0.649,0,-5.765,1,0.0714,0.0409,3.64e-05,0.0773,0.589,89.999,audio_features,2iVgM5C7m1G4CJGbms301G,spotify:track:2iVgM5C7m1G4CJGbms301G,https://api.spotify.com/v1/tracks/2iVgM5C7m1G4CJGbms301G,https://api.spotify.com/v1/audio-analysis/2iVgM5C7m1G4CJGbms301G,174809,4
0.817,0.851,11,-3.309,0,0.0627,0.0351,0.0,0.232,0.886,127.019,audio_features,1MB8kTH7VKvAMfL9SHgJmG,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,https://api.spotify.com/v1/tracks/1MB8kTH7VKvAMfL9SHgJmG,https://api.spotify.com/v1/audio-analysis/1MB8kTH7VKvAMfL9SHgJmG,215600,4
0.72,0.821,6,-2.488,0,0.0681,0.0953,0.000167,0.0929,0.628,167.998,audio_features,28BSTgZH1ckI8Xfy8LXaRz,spotify:track:28BSTgZH1ckI8Xfy8LXaRz,https://api.spotify.com/v1/tracks/28BSTgZH1ckI8Xfy8LXaRz,https://api.spotify.com/v1/audio-analysis/28BSTgZH1ckI8Xfy8LXaRz,242667,4
0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,audio_features,6XbtvPmIpyCbjuT0e8cQtp,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/tracks/6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/audio-analysis/6XbtvPmIpyCbjuT0e8cQtp,186000,4
0.654,0.811,0,-4.18,1,0.106,0.0401,0.0,0.424,0.432,163.303,audio_features,5NhLA2P7AiV3cloVmwtwLS,spotify:track:5NhLA2P7AiV3cloVmwtwLS,https://api.spotify.com/v1/tracks/5NhLA2P7AiV3cloVmwtwLS,https://api.spotify.com/v1/audio-analysis/5NhLA2P7AiV3cloVmwtwLS,343663,4
0.783,0.868,7,-2.961,0,0.0591,0.19,0.0,0.165,0.727,109.977,audio_features,3kmWIej9tXjSWWYc9tPjJk,spotify:track:3kmWIej9tXjSWWYc9tPjJk,https://api.spotify.com/v1/tracks/3kmWIej9tXjSWWYc9tPjJk,https://api.spotify.com/v1/audio-analysis/3kmWIej9tXjSWWYc9tPjJk,166735,4
0.678,0.44,11,-7.57,0,0.281,0.301,1.78e-06,0.113,0.314,94.033,audio_features,7CSmXJNeArnwDfUmtP4Gve,spotify:track:7CSmXJNeArnwDfUmtP4Gve,https://api.spotify.com/v1/tracks/7CSmXJNeArnwDfUmtP4Gve,https://api.spotify.com/v1/audio-analysis/7CSmXJNeArnwDfUmtP4Gve,147603,4
0.847,0.988,9,-0.517,1,0.103,0.283,0.000942,0.345,0.699,115.057,audio_features,7uSLF2yhpjLlYBLtyPX3Lb,spotify:track:7uSLF2yhpjLlYBLtyPX3Lb,https://api.spotify.com/v1/tracks/7uSLF2yhpjLlYBLtyPX3Lb,https://api.spotify.com/v1/audio-analysis/7uSLF2yhpjLlYBLtyPX3Lb,223174,4
0.818,0.666,11,-5.319,1,0.0759,0.343,0.0,0.0922,0.529,93.95,audio_features,3XjvMZqm2AQ8thMCD6w9w2,spotify:track:3XjvMZqm2AQ8thMCD6w9w2,https://api.spotify.com/v1/tracks/3XjvMZqm2AQ8thMCD6w9w2,https://api.spotify.com/v1/audio-analysis/3XjvMZqm2AQ8thMCD6w9w2,199149,4
0.785,0.617,8,-4.202,1,0.234,0.109,0.0,0.11,0.58,92.844,audio_features,13Z5Q40pa1Ly7aQk1oW8Ce,spotify:track:13Z5Q40pa1Ly7aQk1oW8Ce,https://api.spotify.com/v1/tracks/13Z5Q40pa1Ly7aQk1oW8Ce,https://api.spotify.com/v1/audio-analysis/13Z5Q40pa1Ly7aQk1oW8Ce,221936,4
0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,audio_features,505v13epFXodT9fVAJ6h8k,spotify:track:505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/tracks/505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/audio-analysis/505v13epFXodT9fVAJ6h8k,170480,4
0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,audio_features,51FvjPEGKq2zByeeEQ43V9,spotify:track:51FvjPEGKq2zByeeEQ43V9,https://api.spotify.com/v1/tracks/51FvjPEGKq2zByeeEQ43V9,https://api.spotify.com/v1/audio-analysis/51FvjPEGKq2zByeeEQ43V9,189357,4
0.759,0.674,4,-7.259,0,0.0503,0.0354,0.0697,0.0696,0.34,95.981,audio_features,5hHzqkPU6TQxWtV2cJqsMp,spotify:track:5hHzqkPU6TQxWtV2cJqsMp,https://api.spotify.com/v1/tracks/5hHzqkPU6TQxWtV2cJqsMp,https://api.spotify.com/v1/audio-analysis/5hHzqkPU6TQxWtV2cJqsMp,194471,4
